session;academie;sexe;statut_du_candidat;voie;serie;diplome_specialite;nombre_d_inscrits;nombre_de_presents;nombre_d_admis_au_1er_groupe;nombre_de_refuses_au_1er_groupe;nombre_d_ajournes_passant_les_epreuves_du_2nd_groupe;nombre_d_admis_a_l_issue_du_2nd_groupe;nombre_de_refuses_a_l_issue_du_2nd_groupe;nombre_d_admis_totaux;nombre_d_admis_avec_mention_tb_avec_les_felicitations_du_jury;nombre_d_admis_avec_mention_tb_sans_les_felicitations_du_jury;nombre_d_admis_avec_mention_b;nombre_d_admis_avec_mention_ab;nombre_d_admis_sans_mention;nombre_de_refuses_totaux
2022;AMIENS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31108 TRANSPORT;4.0;4.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0
2022;AMIENS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;128.0;128.0;103.0;21.0;4.0;3.0;1.0;106.0;0.0;7.0;20.0;42.0;37.0;22.0
2022;AMIENS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;56.0;56.0;45.0;9.0;2.0;1.0;1.0;46.0;1.0;1.0;9.0;16.0;19.0;10.0
2022;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22503 PLASTIQUES ET COMPOSITES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
2022;AMIENS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;AMIENS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;5.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2022;AMIENS;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;5.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21204 PROD-AQUACOLES;6.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;1.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;8.0;8.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;5.0;1.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22105 LABORATOIRE CONTROLE QUALITE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;12.0;12.0;10.0;2.0;0.0;0.0;0.0;10.0;0.0;1.0;1.0;2.0;6.0;2.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;31.0;31.0;18.0;9.0;4.0;3.0;1.0;21.0;0.0;1.0;2.0;11.0;7.0;10.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23303 MENUISERIE ALUMINIUM-VERRE;2.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;22.0;22.0;14.0;7.0;1.0;1.0;0.0;15.0;0.0;1.0;2.0;5.0;7.0;7.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25005 PRODUCTIQ.MECA. OPT.DECOLLETAGE;5.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;1.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;14.0;14.0;11.0;2.0;1.0;1.0;0.0;12.0;0.0;1.0;3.0;2.0;6.0;2.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25408 REPARATION DES CARROSSERIES;35.0;35.0;22.0;9.0;4.0;0.0;4.0;22.0;0.0;0.0;4.0;7.0;11.0;13.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;28.0;27.0;17.0;10.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;13.0;3.0;10.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;80.0;80.0;69.0;11.0;0.0;0.0;0.0;69.0;0.0;9.0;20.0;27.0;13.0;11.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;92.0;92.0;62.0;25.0;5.0;4.0;1.0;66.0;0.0;1.0;14.0;24.0;27.0;26.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;8.0;8.0;6.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;4.0;2.0;2.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;85.0;85.0;70.0;5.0;10.0;6.0;4.0;76.0;0.0;2.0;8.0;30.0;36.0;9.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;144.0;144.0;110.0;12.0;22.0;18.0;4.0;128.0;0.0;2.0;13.0;40.0;73.0;16.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;238.0;238.0;192.0;5.0;41.0;27.0;14.0;219.0;1.0;5.0;17.0;71.0;125.0;19.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;67.0;67.0;51.0;3.0;13.0;7.0;6.0;58.0;0.0;0.0;10.0;21.0;27.0;9.0
2022;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;238.0;238.0;186.0;13.0;39.0;29.0;10.0;215.0;1.0;2.0;14.0;73.0;125.0;23.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;2.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31212 METIERS DE L'ACCUEIL;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;0.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;59.0;59.0;47.0;9.0;3.0;3.0;0.0;50.0;0.0;6.0;8.0;19.0;17.0;9.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2022;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34403 METIERS DE LA SECURITE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
2022;BESANCON;FILLES;ENSEIGNEMENT A DISTANCE;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;20.0;19.0;15.0;2.0;2.0;2.0;0.0;17.0;0.0;0.0;5.0;3.0;9.0;2.0
2022;BESANCON;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022;BESANCON;FILLES;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
2022;BESANCON;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;4.0;1.0;0.0;0.0
2022;BESANCON;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;4.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;BESANCON;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21004 CGEA;20.0;20.0;16.0;4.0;0.0;0.0;0.0;16.0;0.0;0.0;1.0;7.0;8.0;4.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;12.0;12.0;11.0;1.0;0.0;0.0;0.0;11.0;0.0;1.0;5.0;1.0;4.0;1.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21407 TEC CONS VTE UNIVERS JARDINERIE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;34.0;34.0;31.0;3.0;0.0;0.0;0.0;31.0;0.0;3.0;5.0;14.0;9.0;3.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25408 REPARATION DES CARROSSERIES;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;25.0;25.0;23.0;2.0;0.0;0.0;0.0;23.0;0.0;1.0;2.0;5.0;15.0;2.0
2022;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;14.0;14.0;11.0;1.0;2.0;2.0;0.0;13.0;0.0;0.0;1.0;4.0;8.0;1.0
2022;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;273.0;273.0;234.0;9.0;30.0;18.0;12.0;252.0;0.0;6.0;51.0;94.0;101.0;21.0
2022;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;46.0;46.0;44.0;0.0;2.0;2.0;0.0;46.0;0.0;2.0;11.0;16.0;17.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;5.0;5.0;3.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;1.0;4.0;0.0
2022;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21004 CGEA;66.0;64.0;47.0;17.0;0.0;0.0;0.0;47.0;0.0;0.0;5.0;12.0;30.0;17.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;5.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;2.0;0.0;1.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;5.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;8.0;7.0;5.0;0.0;2.0;2.0;0.0;7.0;0.0;1.0;0.0;1.0;5.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;11.0;11.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;6.0;3.0;2.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25005 PRODUCTIQ.MECA. OPT.DECOLLETAGE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;24.0;24.0;24.0;0.0;0.0;0.0;0.0;24.0;0.0;1.0;6.0;13.0;4.0;0.0
2022;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;3.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0
2022;BESANCON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25006 MICROTECHNIQUES;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;BESANCON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;38.0;38.0;38.0;0.0;0.0;0.0;0.0;38.0;0.0;1.0;3.0;21.0;13.0;0.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;30.0;29.0;26.0;3.0;0.0;0.0;0.0;26.0;0.0;0.0;2.0;9.0;15.0;3.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22503 PLASTIQUES ET COMPOSITES;7.0;7.0;6.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;3.0;2.0;1.0;1.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;29.0;29.0;21.0;6.0;2.0;2.0;0.0;23.0;0.0;0.0;3.0;8.0;12.0;6.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;1.0;0.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;2.0;0.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;7.0;7.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;2.0;3.0;1.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;55.0;55.0;46.0;6.0;3.0;1.0;2.0;47.0;0.0;4.0;14.0;17.0;12.0;8.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;130.0;130.0;91.0;32.0;7.0;5.0;2.0;96.0;0.0;5.0;16.0;33.0;42.0;34.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;20.0;20.0;18.0;2.0;0.0;0.0;0.0;18.0;0.0;2.0;3.0;6.0;7.0;2.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;91.0;91.0;62.0;25.0;4.0;3.0;1.0;65.0;0.0;0.0;10.0;24.0;31.0;26.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;75.0;75.0;59.0;11.0;5.0;3.0;2.0;62.0;0.0;1.0;16.0;24.0;21.0;13.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;7.0;7.0;6.0;0.0;1.0;1.0;0.0;7.0;0.0;0.0;1.0;3.0;3.0;0.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;183.0;183.0;130.0;10.0;43.0;29.0;14.0;159.0;1.0;0.0;12.0;50.0;96.0;24.0
2022;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;22.0;22.0;19.0;1.0;2.0;1.0;1.0;20.0;0.0;1.0;4.0;7.0;8.0;2.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;1.0;4.0;0.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22105 BOULANGER-PÂTISSIER;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24303 MET. DU CUIR: SELLERIE GARNISSAGE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;9.0;8.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;2.0;4.0;1.0;0.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2022;BORDEAUX;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2022;BORDEAUX;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;BORDEAUX;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31209 POISSONIER ECAILLER TRAITEUR;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;BORDEAUX;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32304 PHOTOGRAPHIE;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
